,artist,album,track_name,track_id,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,like
1066,American Hi-Fi,The Art Of Losing,The Break Up Song,2ndxUW9HVvLZmBX4mDVaqt,0.431,0.962,10,-3.074,1,0.055,0.0,0.0853,0.666,176.168,173907,4,False
1067,Sum 41,Does This Look Infected?,Over My Head (Better Off Dead),3SO0vfryYv381w1ImgWONG,0.44,0.919,7,-4.462,1,0.0735,0.00503,0.0892,0.773,184.324,149307,4,False
1068,Angels & Airwaves,I-Empire,Everything's Magic,3I7IGPFe0DoNXZI9JDYa5P,0.409,0.933,0,-3.3,1,0.0458,5.17e-05,0.147,0.859,216.02,231413,4,False
1069,Angels & Airwaves,We Don't Need To Whisper,The Adventure,2uuTo18bRgXj3RvlbZKMvU,0.543,0.878,11,-5.994,1,0.0472,0.00101,0.125,0.189,144.157,312533,4,False
1070,Angels & Airwaves,I-Empire,Secret Crowds,0MhXc0ygpGgg9wFUkC9k6T,0.46,0.975,2,-4.673,1,0.0821,0.0,0.259,0.662,154.08,302800,4,False
1071,Angels & Airwaves,We Don't Need To Whisper,Valkyrie Missile,2ggtDdcgrAoMC1tlermPT9,0.497,0.757,9,-7.426,1,0.0375,0.148,0.107,0.152,151.02,399453,4,False
1072,The All-American Rejects,The All-American Rejects,"Swing, Swing",4jVhSbMMHctghoOTFuLPB2,0.54,0.691,7,-5.888,1,0.0306,0.331,0.0413,0.367,127.946,233267,4,False
1073,The All-American Rejects,Move Along,Dirty Little Secret,5lDriBxJd22IhOH9zTcFrV,0.465,0.954,10,-4.251,1,0.044,5.38e-06,0.573,0.458,143.85,193653,4,False
1074,The All-American Rejects,Move Along,Move Along,2l57cfmCnOkwNX1tky02n1,0.518,0.916,3,-3.858,1,0.0454,0.0,0.291,0.646,109.864,238880,4,False
1075,The All-American Rejects,When The World Comes Down,Gives You Hell,6ihL9TjfRjadfEePzXXyVF,0.718,0.691,4,-6.44,1,0.0387,0.0,0.0627,0.552,100.008,213107,4,False
1076,The Ataris,"So Long, Astoria",The Boys of Summer,5BmagRD7Thki6O1zZwbxBy,0.251,0.954,6,-2.879,1,0.0691,0.000132,0.0975,0.264,191.059,258000,4,False
1077,Yellowcard,Ocean Avenue,Ocean Avenue,23oxJmDc1V9uLUSmN2LIvx,0.486,0.904,6,-3.751,0,0.0638,2.83e-05,0.0947,0.786,173.734,198267,4,False
1078,Yellowcard,Ocean Avenue,Only One,0gZp88SA5OcujHLDGkxtI3,0.477,0.907,1,-4.814,0,0.0899,7.82e-05,0.149,0.304,81.291,257400,4,False
1079,Yellowcard,Ocean Avenue,Way Away,63IIUzd6eJBfCGIcF8MFnJ,0.357,0.959,2,-4.081,0,0.113,3.91e-05,0.0825,0.364,179.644,202093,4,False
1080,Yellowcard,Ocean Avenue,Breathing,0DxN6Ywom8nnndyQXdSBPy,0.382,0.932,4,-3.726,0,0.0716,0.0,0.243,0.57,179.581,218707,4,False
1081,Taking Back Sunday,Louder Now (U.S. Version),MakeDamnSure,48O6kz322Dzu1R6Al5147q,0.553,0.837,6,-5.608,1,0.0452,0.0,0.372,0.432,140.495,208280,4,False
1082,Taking Back Sunday,Tell All Your Friends (Re-Issue),"Cute Without the ""E"" (Cut From the Team)",1aYWQrIT8XPdtV4hhUjczN,0.402,0.859,1,-4.41,0,0.0466,0.0,0.0745,0.514,95.31,211547,4,False
1083,Sum 41,All The Good Sh**. 14 Solid Gold Hits (2000-2008),Underclass Hero,2b4Q8K9NM4cQtqoype9orJ,0.471,0.989,9,-2.991,1,0.102,0.0,0.0437,0.717,95.996,195693,4,False
1084,Sum 41,All The Good Sh**. 14 Solid Gold Hits (2000-2008),Motivation,545uLtMjobal2O22sdmdkq,0.488,0.887,4,-4.559,1,0.0861,0.0,0.0495,0.812,168.37,170653,4,False
1085,Sugarcult,Palm Trees and Power Lines,Memory,0ChpoNjXfJPjMvCIN6so6J,0.449,0.864,1,-3.892,1,0.0352,0.0,0.108,0.713,167.154,226080,4,False
1086,Sugarcult,Start Static,Bouncing Off The Walls,7yYKKwaOldTsF1Be0pGv0Y,0.472,0.909,6,-4.688,1,0.054,0.0,0.263,0.734,150.904,141293,4,False
1087,Sublime,Sublime (Explicit Version),What I Got,3oVSsJXNADnYAnZWiEWFJH,0.795,0.706,7,-7.494,1,0.101,0.000384,0.326,0.623,95.593,171067,4,False
1088,Sublime,Sublime (Explicit Version),Wrong Way,1kWja6NVaLZThMop9MYVDz,0.662,0.667,9,-6.199,1,0.0366,0.0,0.0896,0.916,149.388,136400,4,False
1089,Sublime,Sublime (Explicit Version),Santeria,6cJqlSO19vsfCsH1FeFI35,0.673,0.772,1,-5.246,0,0.0427,1.23e-06,0.141,0.585,90.356,183200,4,False
1090,Sublime,Sublime (Explicit Version),Caress Me Down,0wWjWihr46S1gOB6KC2he3,0.755,0.482,9,-7.552,1,0.263,0.0,0.131,0.599,79.684,211733,4,False
1091,Sublime,Sublime Greatest Hits,Doin' Time,4mAqG6KNWZQiekSthr2QtL,0.711,0.724,7,-5.97,1,0.0851,3.81e-06,0.141,0.482,80.975,251120,4,False
1092,Story Of The Year,Page Avenue (US Non-PA Version),Until the Day I Die,0DKNNR9iDjwfCEpMiFXMJq,0.597,0.931,11,-4.591,0,0.0984,0.0,0.0504,0.534,92.003,235200,4,False
1093,Story Of The Year,Page Avenue (US Non-PA Version),Sidewalks,5mXcLmgkTDJeSSqDMQnhUh,0.418,0.798,1,-5.421,0,0.0413,0.0,0.0918,0.151,100.107,214707,3,False
1094,Something Corporate,Played In Space: The Best of Something Corporate,I Woke Up In A Car,1Xz0TBCM3zbGe7QngUmS6G,0.554,0.899,1,-6.123,1,0.0329,0.00047,0.107,0.573,106.976,254413,4,False
1095,Simple Plan,"No Pads, No Helmets...Just Balls",I'd Do Anything,5KCPpfk3qfw2Gd9DRMCq8Y,0.395,0.917,8,-6.86,1,0.133,0.0,0.261,0.563,169.088,197640,4,False
1096,Simple Plan,"No Pads, No Helmets...Just Balls",I'm Just A Kid,1hIupFeRu3nmMcjbjxPnMc,0.527,0.834,1,-5.531,1,0.0447,0.000102,0.0993,0.422,110.065,198333,4,False
1097,Simple Plan,"No Pads, No Helmets...Just Balls",Addicted,38z6jaLE0F13dxv28n3wlq,0.522,0.751,1,-5.46,1,0.0435,2.22e-06,0.158,0.605,139.51,232067,3,False
1098,Simple Plan,Still Not Getting Any,Welcome to My Life,714Lw0m2SmCEhKSPw0Dn8J,0.421,0.858,1,-4.535,1,0.0963,0.0,0.067,0.491,173.255,206773,4,False
1099,Trapt,Trapt,These Walls,1ANFonG1ckVe1ydfwf54dC,0.632,0.902,1,-3.788,0,0.036,1.76e-06,0.108,0.39,125.791,245707,4,False
1100,The Red Jumpsuit Apparatus,Don't You Fake It,Face Down,4wzjNqjKAKDU82e8uMhzmr,0.545,0.932,7,-2.189,0,0.0399,0.0,0.127,0.464,92.956,192000,4,False
1101,Panic! At The Disco,A Fever You Can't Sweat Out,I Write Sins Not Tragedies,4bPQs0PHn4xbipzdPfn6du,0.569,0.83,9,-4.106,0,0.14,0.0,0.114,0.609,170.094,186635,4,False
1102,Nine Days,The Madding Crowd,Absolutely (Story of a Girl) - Radio Mix,3mNecsYFb6LQg7822DPXCP,0.481,0.94,7,-5.204,1,0.066,0.0,0.0939,0.66,96.493,189333,4,False
1103,New Found Glory,Sticks and Stones,My Friends Over You,12mF5rnbbT7jNqiBv8NBFt,0.398,0.978,2,-4.001,1,0.133,0.0,0.0947,0.441,177.797,220200,4,False
1104,My Chemical Romance,The Black Parade,Welcome to the Black Parade,5wQnmLuC1W7ATsArWACrgW,0.217,0.905,2,-4.103,1,0.0752,0.00011,0.222,0.236,96.95,311107,4,False
1105,My Chemical Romance,The Black Parade,Teenagers,7j31rVgGX9Q2blT92VBEA0,0.463,0.857,4,-3.063,1,0.0632,0.0,0.184,0.856,111.647,161920,4,False
1106,My Chemical Romance,Three Cheers for Sweet Revenge,Helena,5dTHtzHFPyi8TlTtzoz1J9,0.356,0.96,4,-3.487,1,0.104,0.0,0.209,0.0857,125.921,204733,4,False
1107,Lustra,Left for Dead,Scotty Doesn't Know,1LkoYGxmYpO6QSEvY5C0Zl,0.317,0.887,0,-4.525,1,0.0472,9.23e-06,0.363,0.544,174.009,175200,4,False
1108,lostprophets,Start Something,Last Train Home,3uCdOt70LDcVQCG8IKh9Ag,0.483,0.787,4,-5.01,0,0.0301,3.35e-06,0.257,0.185,102.374,275173,4,False
1109,Lit,A Place In The Sun,My Own Worst Enemy,33iv3wnGMrrDugd7GBso1z,0.494,0.946,4,-2.757,1,0.0637,0.0,0.398,0.741,103.408,169027,4,False
1110,Lit,A Place In The Sun,Zip-Lock,1iIXFwFEbvkCywvvFJPHCn,0.522,0.951,6,-3.793,1,0.0677,0.0,0.258,0.52,106.053,212493,4,False
1111,Jimmy Eat World,Bleed American,Bleed American,4J0AkZj6UilnoNRpFN4W2b,0.431,0.938,6,-5.564,0,0.0848,2.11e-06,0.772,0.633,160.187,181493,4,False
1112,Jimmy Eat World,Bleed American (Deluxe Edition),Sweetness,6oiaq7aC6DooFHBFJkmQ1n,0.485,0.91,5,-3.678,1,0.0358,0.0,0.173,0.6,135.064,220507,4,False
1113,Jimmy Eat World,Jimmy Eat World,The Middle,2D7tauy2bntJnJQ2C4rO4x,0.639,0.873,2,-5.334,1,0.054,0.0,0.0783,0.92,162.151,165853,4,False
1114,Jack's Mannequin,Everything In Transit (Non-PA Release),The Mixed Tape,18WGOPbU4FN3VY12BWKb2q,0.447,0.908,8,-4.529,1,0.0613,0.0,0.127,0.434,100.712,194893,4,False
1115,Green Day,21st Century Breakdown,21 Guns,64yrDBpcdwEdNY9loyEGbX,0.268,0.742,5,-4.939,1,0.0355,0.0,0.626,0.416,159.779,321093,4,False
1116,Green Day,Dookie,Basket Case,6L89mwZXSOwYl76YXfX13s,0.442,0.943,3,-3.205,1,0.0602,8.71e-06,0.091,0.781,85.064,181533,4,False
1117,Green Day,American Idiot,American Idiot,6nTiIhLmQ3FWhvrGafw2zj,0.38,0.988,1,-2.042,1,0.0639,7.86e-05,0.368,0.769,186.113,176346,4,False
1118,Green Day,Revolution Radio,Still Breathing,19YmvsVCetCBeVj6O2mljR,0.54,0.902,1,-3.577,1,0.0442,0.0,0.0756,0.692,75.033,224760,4,False
1119,Good Charlotte,Good Charlotte,Little Things,6vFD3c1WI1zuKoyk22dMw3,0.686,0.84,1,-5.142,1,0.159,5.38e-06,0.164,0.704,105.0,203027,4,False
1120,Good Charlotte,The Young and The Hopeless,Wondering,2dnncNWW2qbUiFRcc9an9p,0.625,0.766,11,-4.776,1,0.0307,0.0,0.254,0.825,113.312,212200,4,False
1121,Fall Out Boy,From Under The Cork Tree,"Dance, Dance",0a7BloCiNzLDD9qSQHh5m7,0.622,0.961,11,-3.198,0,0.154,0.0,0.0854,0.449,114.452,180267,4,False
1122,Fall Out Boy,From Under The Cork Tree,"Sugar, We're Goin Down",2TfSHkHiFO4gRztVIkggkE,0.494,0.842,7,-4.784,1,0.0843,0.0,0.122,0.574,162.011,229093,4,False
1123,Fall Out Boy,Infinity On High,"This Ain't A Scene, It's An Arms Race",4c7xQ7OsqL6W4RwEQmID7g,0.435,0.887,9,-4.07,1,0.0636,0.0,0.0327,0.408,199.935,212040,4,False
1124,Led Zeppelin,Led Zeppelin II (1994 Remaster),Whole Lotta Love - 1990 Remaster,0hCB0YR03f6AmQaHbwWDe8,0.412,0.902,9,-11.6,1,0.405,0.131,0.405,0.422,89.74,333893,4,False
1125,Jimi Hendrix,Electric Ladyland,All Along the Watchtower,2aoo2jlRnM3A0NyLQqMN2f,0.438,0.805,8,-6.237,1,0.0624,5.69e-05,0.0842,0.564,113.253,240800,4,False
1126,AC/DC,Back In Black,Back In Black,08mG3Y1vljYA6bvDt4Wqkj,0.31,0.7,9,-5.678,1,0.047,0.00965,0.0828,0.763,188.386,255493,4,False
1127,The Rolling Stones,The Rolling Stones In Mono (Remastered 2016),"Paint It, Black - Mono",1RJeiAIwR9pZBgJA8ndZLL,0.505,0.836,5,-7.384,0,0.101,0.0771,0.295,0.764,159.669,204480,4,False
1128,David Bowie,Diamond Dogs (30th Anniversary),Rebel Rebel - 1999 Remaster,66lOpKgTyFjOrac4S1s94g,0.676,0.92,9,-7.96,1,0.0435,8.65e-06,0.248,0.624,126.341,269360,4,False
1129,The Beatles,Abbey Road (Remastered),Come Together - Remastered 2009,2EqlS6tkEnglzr7tkKAAYD,0.533,0.376,9,-11.913,0,0.0393,0.248,0.0926,0.187,165.007,259947,4,False
1130,The Clash,Combat Rock (Remastered),Should I Stay or Should I Go - Remastered,39shmbIHICJ2Wxnk1fPSdz,0.742,0.833,2,-6.463,1,0.115,0.0,0.384,0.816,113.375,188987,4,False
1131,The Who,Who's Next (Deluxe Edition),Baba O'Riley,2KmEgiY8fQs0G6WNxtzQKr,0.489,0.724,5,-8.367,1,0.0352,0.185,0.287,0.15,117.292,300400,4,False
1132,Aerosmith,Toys In The Attic,Sweet Emotion,24NwBd5vZ2CK8VOQVnqdxr,0.38,0.76,9,-10.961,1,0.0378,0.0294,0.104,0.491,99.437,274133,4,False
1133,Queen,The Game (Deluxe Remastered Version),Another One Bites The Dust - Remastered 2011,57JVGBtBLCfHw2muk5416J,0.933,0.528,5,-6.472,0,0.162,0.329,0.163,0.756,109.975,214653,4,False
1134,The Doors,The Doors,Light My Fire,5uvosCdMlFdTXhoazkTI5R,0.413,0.725,3,-5.787,0,0.0324,2.16e-05,0.0905,0.44,124.618,429760,4,False
1135,ZZ Top,Tres Hombres (Expanded 2006 Remaster),La Grange - 2005 Remaster,70YvYr2hGlS01bKRIho1HM,0.545,0.64,4,-9.937,0,0.224,0.0304,0.196,0.606,80.544,230480,4,False
1136,Tom Petty and the Heartbreakers,Tom Petty & The Heartbreakers,American Girl,7MRyJPksH3G2cXHN8UKYzP,0.55,0.824,2,-5.988,1,0.0334,0.000127,0.366,0.777,114.512,214733,4,False
1137,Guns N' Roses,Appetite For Destruction,Paradise City,3YBZIN3rekqsKxbJc9FZko,0.273,0.952,11,-8.762,1,0.0843,0.0111,0.142,0.472,100.271,405640,4,False
1138,The Animals,The Best Of The Animals,House Of The Rising Sun,61Q9oJNd9hJQFhSDh6Qlap,0.315,0.534,9,-7.552,0,0.031,0.108,0.101,0.283,116.891,269720,3,False
1139,Bob Dylan,Highway 61 Revisited,Like a Rolling Stone,3AhXZa8sUQht0UEdBJgpGc,0.483,0.721,0,-6.836,1,0.032,0.0,0.189,0.562,95.261,369600,4,False
1140,Cream,Disraeli Gears (Deluxe Edition),Sunshine Of Your Love,2K2M0TcglCRLLpFOzKeFZA,0.683,0.594,2,-8.289,1,0.0347,8.61e-05,0.121,0.734,115.099,250400,4,False
1141,Lynyrd Skynyrd,Second Helping,Sweet Home Alabama,4CJVkjo5WpmUAKp3R44LNb,0.597,0.605,7,-12.013,1,0.0255,0.000331,0.118,0.886,97.782,281147,4,False
1142,Creedence Clearwater Revival,Willy And The Poor Boys,Fortunate Son,4BP3uh0hFLFRb5cjsgLqDh,0.64,0.663,0,-7.516,1,0.0374,0.00806,0.152,0.663,132.77,140773,4,False
1143,Pink Floyd,The Wall,"Another Brick in the Wall, Pt. 2",4gMgiXfqyzZLMhsksGmbQV,0.694,0.394,0,-15.881,1,0.0428,0.000677,0.247,0.719,104.126,238747,4,False
1144,Fleetwood Mac,Rumours,The Chain,2X6gdRlGOQgfaXU9ALUQFQ,0.546,0.529,9,-13.6,1,0.0436,0.000567,0.0383,0.574,151.727,271000,4,False
1145,Janis Joplin,Pearl (Legacy Edition),Me and Bobby McGee,1IqFh00G2kvvMm8pRMpehA,0.453,0.464,2,-10.96,1,0.0431,5.96e-05,0.152,0.658,93.19,271333,4,False
1146,Eagles,Hotel California (2013 Remaster),Hotel California - 2013 Remaster,40riOy7x9W7GXjyGp4pjAv,0.579,0.508,2,-9.484,1,0.027,0.000494,0.0575,0.609,147.125,391376,4,False
1147,Steve Miller Band,The Joker,The Joker,371VkfwKiXJxgH5ZPoQNHD,0.596,0.448,5,-9.616,1,0.0396,5.3e-06,0.206,0.796,83.293,264504,4,False
1148,Steppenwolf,Steppenwolf,Born To Be Wild,63OFKbMaZSDZ4wtesuuq6f,0.438,0.71,2,-12.412,1,0.0919,0.537,0.221,0.53,145.928,210373,4,False
1149,Buffalo Springfield,Buffalo Springfield,For What It's Worth,1qRA5BS78u3gME0loMl9AA,0.653,0.519,2,-10.164,1,0.0497,0.0209,0.101,0.822,98.883,153693,4,False
1150,Boston,Boston,More Than a Feeling,32kgOw8wejH7zUhtXCM8DH,0.377,0.682,7,-8.039,1,0.0299,0.00217,0.0504,0.288,108.736,285133,4,False
1151,Dire Straits,Dire Straits,Sultans of Swing,6cr6UDpkjEaMQ80OjWqEBQ,0.73,0.868,5,-7.325,1,0.0288,0.0661,0.318,0.923,148.217,350400,4,False
1152,Jefferson Airplane,Surrealistic Pillow,Somebody to Love,4uGIJG1jYFonGc4LGp5uQL,0.504,0.578,4,-9.302,1,0.031,0.0,0.321,0.654,132.411,174840,4,False
1153,Lou Reed,Transformer,Walk On the Wild Side,5p3JunprHCxClJjOmcLV8G,0.575,0.318,0,-16.729,1,0.109,0.000202,0.0934,0.385,104.522,254173,4,False
1154,KISS,Dressed To Kill,Rock And Roll All Nite,6KTv0Z8BmVqM7DPxbGzpVC,0.654,0.929,1,-5.906,1,0.0998,0.0,0.0539,0.902,144.774,168840,4,False
1155,Rush,Moving Pictures (2011 Remaster),Tom Sawyer,3QZ7uX97s82HFYSmQUAN1D,0.536,0.901,9,-7.211,1,0.0374,0.0186,0.06,0.666,87.559,276880,4,False
1156,Queen,Greatest Hits II,Under Pressure - Remastered,2aSFLiDPreOVP6KHiWk4lF,0.663,0.712,2,-7.268,1,0.0479,0.0,0.0804,0.527,113.439,236520,4,False
1157,Prince,Purple Rain,When Doves Cry,51H2y6YrNNXcy3dfc3qSbA,0.729,0.989,9,-4.613,0,0.049,4.45e-05,0.443,0.84,126.47,352906,4,False
1158,The Police,Synchronicity,Every Breath You Take - Remastered 2003,2sXp9Qmvc7mRaDBjBgcGGi,0.813,0.46,1,-9.78,1,0.0346,0.0105,0.0724,0.729,117.387,253887,4,False
1159,Blue Öyster Cult,Agents Of Fortune,(Don't Fear) The Reaper,5QTxFnGygVM4jFQiBovmRo,0.333,0.927,9,-8.55,0,0.0733,0.000208,0.297,0.385,141.466,308120,4,False
1160,America,America,A Horse with No Name,54eZmuggBFJbV7k248bTTt,0.654,0.506,11,-17.18,0,0.0535,0.0155,0.155,0.831,123.179,252240,4,False
1161,Elton John,Honky Chateau,"Rocket Man (I Think It's Going To Be A Long, Long Time)",3gdewACMIVMEWVbyb8O9sY,0.601,0.532,10,-9.119,1,0.0286,6.25e-06,0.0925,0.341,136.571,281613,4,False
1162,Cheap Trick,In Color,I Want You to Want Me,1JkZg3eMQTmTn93E8Yd3UL,0.806,0.462,2,-12.778,1,0.0298,0.0134,0.15,0.736,92.726,191227,4,False
1163,Led Zeppelin,Physical Graffiti (Deluxe Edition),Kashmir - Remaster,6Vjk8MNXpQpi0F4BefdTyq,0.483,0.615,2,-8.538,1,0.0497,0.000414,0.0512,0.594,80.576,517125,3,False
1164,Aerosmith,Aerosmith,Dream On,5MxNLUsfh7uzROypsoO5qe,0.307,0.433,1,-10.057,1,0.029,9.08e-05,0.332,0.224,160.9,266960,4,False
1165,AC/DC,Highway to Hell,Highway to Hell,2zYzyRzz6pRmhPzyfMEC8s,0.574,0.913,6,-4.793,0,0.133,0.00158,0.156,0.423,115.728,208400,4,False
1166,Stevie Nicks,Bella Donna (Deluxe Edition),Edge of Seventeen - 2016 Remaster,5LNiqEqpDc8TuqPy79kDBu,0.591,0.804,0,-7.299,1,0.0454,5.98e-06,0.0818,0.658,111.457,329413,4,False
1167,Joan Jett & The Blackhearts,Up Your Alley,I Hate Myself for Loving You,2HXixVqzzm9rEUIMAWzshl,0.611,0.883,9,-11.225,1,0.0539,1.2e-06,0.192,0.604,117.928,246800,4,False
1168,Queen,A Night At The Opera (2011 Remaster),Bohemian Rhapsody - Remastered 2011,1AhDOtG9vPSOmsWgNW0BEY,0.414,0.404,0,-9.928,0,0.0499,0.0,0.3,0.224,71.105,354320,4,False
1169,Cream,Wheels Of Fire (Remastered),White Room,5X76oXHcR5uCXali0gOyX5,0.55,0.576,0,-13.475,1,0.0306,0.00935,0.0555,0.486,109.837,303200,4,False
1170,John Fogerty,The Long Road Home - The Ultimate John Fogerty / Creedence Collection,Fortunate Son,5e6x5YRnMJIKvYpZxLqdpH,0.636,0.746,0,-3.785,1,0.0393,0.29,0.173,0.432,132.31,138053,4,False
1171,Derek & The Dominos,Layla And Other Assorted Love Songs (40th Anniversary / 2010 Remastered),Layla - 40th Anniversary Version / 2010 Remastered,3k9i7UzeSUYWIfUZFeFDUd,0.404,0.903,1,-3.88,1,0.0668,0.297,0.287,0.498,115.672,423840,4,False
1172,Don McLean,American Pie,American Pie,1fDsrQ23eTAVFElUMaf38X,0.531,0.481,4,-11.709,0,0.06,0.0,0.0842,0.491,138.45,516893,4,False
1173,Bob Dylan,Desire,Hurricane,1lqMLr9Wj7SM2F9AikGcxN,0.509,0.827,0,-7.715,1,0.079,0.0,0.12,0.743,135.601,512733,4,False
1174,Black Sabbath,Greatest Hits,Paranoid,1Ly0ssAgeM7YqdHptao8Oe,0.426,0.619,4,-11.501,0,0.0722,0.00239,0.17,0.382,162.721,168440,4,False
1175,Deep Purple,Machine Head,Smoke on the Water,5SAUIWdZ04OxYfJFDchC7S,0.632,0.586,0,-11.333,1,0.0284,0.581,0.0535,0.89,114.243,342173,4,False
1176,T. Rex,Electric Warrior [Expanded & Remastered],Bang a Gong (Get It On) - Remastered Version,6FsQrRpBLgsrFeAeiQqytm,0.729,0.818,2,-9.992,1,0.0732,0.285,0.195,0.907,125.811,267000,4,False
1177,The Knack,Get The Knack,My Sharona,1HOMkjp0nHMaTnfAkslCQj,0.586,0.7,0,-9.558,1,0.0363,0.00125,0.0318,0.897,147.245,295400,4,False
1178,The Byrds,Turn! Turn! Turn!,Turn! Turn! Turn! (To Everything There Is a Season),5qBqBdfTEIWJwAS0Jm2F5R,0.452,0.818,2,-8.124,1,0.0439,2.72e-05,0.052,0.755,124.474,229360,4,False
1179,Grateful Dead,Workingman's Dead,Casey Jones - 2013 Remaster,7LbfuQVct78YoghmoPtsQ8,0.671,0.405,0,-10.052,1,0.0392,0.0,0.132,0.828,99.678,265067,4,False
1180,Led Zeppelin,Led Zeppelin III (Remaster),Immigrant Song - Remaster,78lgmZwycJ3nzsdgmPPGNx,0.564,0.932,11,-10.068,1,0.0554,0.169,0.349,0.619,112.937,146250,4,False
1181,AC/DC,Dirty Deeds Done Dirt Cheap,Dirty Deeds Done Dirt Cheap,2d4e45fmUnguxh6yqC7gNT,0.668,0.906,11,-4.881,0,0.17,0.00245,0.135,0.507,135.653,231933,4,False
1182,Van Halen,1984 (Remastered),Jump - 2015 Remaster,7N3PAbqfTjSEU1edb2tY8j,0.572,0.835,0,-6.219,1,0.0317,0.000376,0.0702,0.796,129.994,241600,4,False
1183,Mötley Crüe,Dr. Feelgood,Kickstart My Heart,7GonnnalI2s19OCQO1J7Tf,0.361,0.97,7,-4.817,0,0.284,0.00163,0.357,0.254,179.017,282920,4,False
1184,Journey,Escape,Don't Stop Believin',4bHsxqR3GMrXTxEPLuK5ue,0.5,0.748,4,-9.072,1,0.0363,0.0,0.447,0.514,118.852,250987,4,False
1185,Bruce Springsteen,Born In The U.S.A.,Born in the U.S.A.,0dOg1ySSI7NkpAe89Zo0b9,0.398,0.952,4,-6.042,1,0.061,7.75e-05,0.1,0.584,122.093,278680,4,False
1186,Depeche Mode,Personal Jesus,Personal Jesus - Original Single Version,1xShPgQbOUa98avWJQFDBY,0.637,0.682,11,-11.625,1,0.0366,0.0234,0.0473,0.714,129.983,224907,4,False
1187,The Clash,London Calling (Remastered),London Calling - Remastered,5jzma6gCzYtKB1DbEwFZKH,0.651,0.801,0,-7.34,1,0.0513,0.0,0.0825,0.776,133.763,200480,4,False
1188,Kansas,Leftoverture (Expanded Edition),Carry on Wayward Son,4DMKwE2E2iYDKY01C335Uw,0.482,0.786,7,-5.735,1,0.032,8.88e-05,0.446,0.793,126.755,323000,4,False
1189,Creedence Clearwater Revival,Pendulum (40th Anniversary Edition),Have You Ever Seen The Rain,2LawezPeJhN4AWuSB0GtAU,0.741,0.697,0,-7.028,1,0.0277,2.28e-05,0.133,0.774,116.109,160133,4,False
1190,The Beatles,Back In The U.S.S.R.,Back In The U.S.S.R. - 2018 Mix,5Ly2g3fnof2iFE8zsQZJX2,0.51,0.893,9,-9.267,1,0.0342,5.85e-05,0.201,0.934,142.657,163467,4,False
1191,The Kinks,Kinks (Super Deluxe Edition),You Really Got Me,1oG2vWELiGjIqxwqGcyqwF,0.567,0.959,8,-3.822,1,0.102,6.07e-05,0.1,0.961,137.377,133933,4,False
1192,Pretenders,Learning to Crawl (Expanded & Remastered),Back on the Chain Gang - 2007 Remaster,4cMHCRLPNoEbpnl2rz6GS9,0.598,0.901,2,-6.081,1,0.0359,0.0401,0.178,0.814,153.24,231120,4,False
1193,Supertramp,Even In The Quietest Moments,Give A Little Bit,6XUHsYE38CEbYunT983O9G,0.531,0.818,2,-5.358,1,0.0452,0.0096,0.263,0.471,90.767,248173,4,False
1194,The Doors,L.A. Woman,Riders on the Storm,14XWXWv5FoCbFzLksawpEe,0.549,0.722,11,-11.729,0,0.0283,0.0138,0.11,0.716,103.885,434720,4,False
1195,Guns N' Roses,Appetite For Destruction,Sweet Child O' Mine,7o2CTH4ctstm8TNelqjb51,0.454,0.91,6,-7.766,1,0.0448,0.0996,0.116,0.629,125.116,354520,4,False
1196,Tom Petty,Full Moon Fever,Free Fallin',5tVA6TkbaAH9QMITTQRrNv,0.623,0.449,5,-13.333,1,0.0253,0.0,0.0613,0.572,84.383,256000,4,False
1197,Ozzy Osbourne,Blizzard of Ozz (Expanded Edition),Crazy Train,2b9lp5A6CqSzwOrBfAFhof,0.453,0.905,9,-4.001,1,0.115,0.000569,0.26,0.474,137.571,296200,4,False
1198,The Rolling Stones,Out Of Our Heads,(I Can't Get No) Satisfaction - Mono Version,2PzU4IB8Dr6mxV3lHuaG34,0.723,0.863,2,-7.89,1,0.0338,0.0317,0.128,0.931,136.302,222813,4,False
1199,Heart,Little Queen,Barracuda,4KfSdst7rW39C0sfhArdrz,0.547,0.691,4,-13.553,0,0.0369,0.105,0.144,0.667,137.148,261933,4,False
1200,Kansas,Point Of Know Return (Expanded Edition),Dust in the Wind,6zeE5tKyr8Nu882DQhhSQI,0.475,0.322,7,-10.687,1,0.0283,0.00056,0.11,0.387,93.503,206267,4,False
1201,Aerosmith,Aerosmith's Greatest Hits,Walk This Way,2vX5WL7s6UdeQyweZEx7PP,0.629,0.785,5,-10.761,1,0.0471,9.45e-06,0.0522,0.869,108.531,211027,4,False
1202,Bad Company,Straight Shooter,Feel like Makin' Love - 2015 Remaster,3KPwt1LBpt1jVSHz8GXERo,0.543,0.529,7,-9.717,1,0.0301,0.00269,0.709,0.746,85.126,313840,4,False
1203,Ted Nugent,Ted Nugent,Stranglehold,2f0P7iELCvAlV8j6Z3rGDE,0.484,0.711,2,-7.784,1,0.0331,0.173,0.0941,0.49,148.189,503067,4,False
1204,AC/DC,High Voltage,T.N.T.,7LRMbd3LEoV5wZJvXT1Lwb,0.754,0.759,9,-5.218,1,0.302,0.000108,0.101,0.435,126.366,214667,4,False
